,,loss,acc,loss,acc
,,val,val,train,train
epoch,step,,,,
0,19,2.7297253608703613,0.0378976501524448,2.7673771381378174,0.0398044325411319
1,39,2.661823511123657,0.0387327522039413,2.698296070098877,0.0400136969983577
2,59,2.6005218029022217,0.0392712764441967,2.6291873455047607,0.0401278398931026
3,79,2.5475287437438965,0.039177618920803,2.592159509658813,0.0396649241447448
4,99,2.5013368129730225,0.0444770045578479,2.551586151123047,0.0421063303947448
5,119,2.4584848880767822,0.0703007951378822,2.4908981323242188,0.0540470257401466
6,139,2.4231793880462646,0.098534271121025,2.4699738025665283,0.0794630199670791
7,159,2.3921122550964355,0.1164070218801498,2.437837600708008,0.0982903838157653
8,179,2.364624500274658,0.1266643404960632,2.4042863845825195,0.1121651753783226
9,199,2.340852737426758,0.1350270807743072,2.3793458938598637,0.1231927275657653
10,219,2.320273399353028,0.1409430503845214,2.350193977355957,0.1283862590789795
11,239,2.302475690841675,0.1430990844964981,2.3501532077789307,0.1258433908224105
12,259,2.28704571723938,0.1457000076770782,2.328298330307007,0.1343470960855484
13,279,2.2733688354492188,0.1466638892889022,2.3201980590820312,0.1358373016119003
14,299,2.2608330249786377,0.1479458063840866,2.3023457527160645,0.13948355615139
15,319,2.249197244644165,0.1499808728694915,2.288984537124634,0.1367314308881759
16,339,2.238454341888428,0.1518032848834991,2.265861749649048,0.1442902833223343
17,359,2.229281187057495,0.1536549478769302,2.286985158920288,0.1401050090789795
18,379,2.2201881408691406,0.1551261395215988,2.2645626068115234,0.1398450136184692
19,399,2.2116029262542725,0.1561622023582458,2.249824523925781,0.1441444307565689
20,419,2.203984260559082,0.1578167825937271,2.2522473335266118,0.1446707546710968
21,439,2.1965506076812744,0.1587299257516861,2.229660987854004,0.1507647633552551
22,459,2.1891822814941406,0.1597211211919784,2.2254929542541504,0.1454634219408035
23,479,2.1822714805603027,0.1608918458223343,2.242743015289306,0.1422737389802932
24,499,2.17512583732605,0.161951333284378,2.213632106781006,0.1482853144407272
25,519,2.1685354709625244,0.1626342386007309,2.2126035690307617,0.1558187901973724
26,539,2.1623342037200928,0.1633951961994171,2.2090413570404053,0.1520583927631378
27,559,2.155781984329224,0.1652019768953323,2.19395112991333,0.1507013440132141
28,579,2.149387836456299,0.1678887456655502,2.188051462173462,0.1587928682565689
29,599,2.1431210041046143,0.1702711433172226,2.1858627796173096,0.1583680063486099
30,619,2.1370162963867188,0.1719374507665634,2.182634115219116,0.1591796875
31,639,2.1307826042175293,0.174308106303215,2.177641630172729,0.1584948301315307
32,659,2.1248538494110107,0.1748642027378082,2.1583399772644043,0.1676580309867859
33,679,2.1190664768218994,0.1760817319154739,2.160984516143799,0.1652927100658416
34,699,2.113497734069824,0.1771334111690521,2.166355609893799,0.1649185717105865
35,719,2.108236789703369,0.1783958226442337,2.1508607864379883,0.1673663258552551
36,739,2.102710485458374,0.1793811619281768,2.145381212234497,0.1663707345724105
37,759,2.0973172187805176,0.1804347783327102,2.1287505626678467,0.1688311696052551
38,779,2.091960906982422,0.1816015839576721,2.1429965496063232,0.1718242764472961
39,799,2.0866808891296387,0.1827118098735809,2.122915267944336,0.1734983772039413
40,819,2.0812675952911377,0.1831996142864227,2.1373660564422607,0.1720652431249618
41,839,2.0758426189422607,0.1846376210451126,2.097228527069092,0.1802835762500763
42,859,2.070595979690552,0.185328334569931,2.0954232215881348,0.1799348145723343
43,879,2.0657107830047607,0.1867370903491974,2.1099650859832764,0.1748998016119003
44,899,2.0607714653015137,0.188541904091835,2.0947794914245605,0.1792562901973724
45,919,2.056030750274658,0.1905028671026229,2.0994653701782227,0.1837966740131378
46,939,2.0514075756073,0.1929398775100708,2.075646162033081,0.182591825723648
47,959,2.0470094680786133,0.1943661868572235,2.08432674407959,0.1851790845394134
48,979,2.0422825813293457,0.1972265839576721,2.072280168533325,0.18603515625
49,999,2.03797459602356,0.198172926902771,2.063184261322021,0.1885526627302169
50,1019,2.033708095550537,0.2013357877731323,2.077890157699585,0.184005931019783
51,1039,2.0292882919311523,0.2046352177858352,2.0600569248199463,0.1930613368749618
52,1059,2.0249452590942383,0.2073239386081695,2.0778920650482178,0.1851029843091964
53,1079,2.020996332168579,0.2099794596433639,2.0565221309661865,0.1926808506250381
54,1099,2.0170154571533203,0.2117179781198501,2.0444107055664062,0.1982421875
55,1119,2.013383626937866,0.2141667157411575,2.0378212928771973,0.1973861157894134
56,1139,2.0098447799682617,0.2145218253135681,2.0473532676696777,0.2054269015789032
57,1159,2.0064384937286377,0.2165353894233703,2.0505990982055664,0.1986036449670791
58,1179,2.003160238265991,0.217747077345848,2.02734637260437,0.2082868367433548
59,1199,1.9997648000717163,0.2199753373861313,2.021325826644897,0.2073419690132141
60,1219,1.9967225790023804,0.2212201952934265,2.059417247772217,0.2092190086841583
61,1239,1.9938791990280151,0.2241547554731369,2.047616004943848,0.2092380225658416
62,1259,1.990592122077942,0.2265605479478836,2.021082639694214,0.2131569534540176
63,1279,1.9875925779342647,0.2291497588157653,2.0144944190979004,0.2143237590789795
64,1299,1.984838962554932,0.2318111509084701,2.038636922836304,0.2211723774671554
65,1319,1.982182860374451,0.2357720285654068,2.0261542797088623,0.2269683480262756
66,1339,1.979494571685791,0.2380549013614654,1.9961942434310915,0.2323521226644516
67,1359,1.976973056793213,0.2409621626138687,2.028078079223633,0.2197265625
68,1379,1.9744151830673216,0.2427631020545959,2.00941801071167,0.2253322899341583
69,1399,1.9718496799468996,0.2462400943040847,1.9862260818481443,0.2354530245065689
70,1419,1.9694138765335083,0.2483278512954712,2.0056228637695312,0.226048856973648
