,,loss,acc,loss,acc
,,val,val,train,train
epoch,step,,,,
0,19,2.784696102142334,0.0940016955137252,2.77478551864624,0.0980747789144516
1,39,2.7491097450256348,0.0976055115461349,2.751983880996704,0.0942826718091964
2,59,2.716660261154175,0.0989401265978813,2.7250969409942627,0.0959440916776657
3,79,2.6884145736694336,0.1012581139802932,2.689544200897217,0.1006873995065689
4,99,2.6630547046661377,0.1028639376163482,2.651276111602783,0.1058111786842346
5,119,2.6395468711853027,0.1053458154201507,2.6374800205230717,0.1051326617598533
6,139,2.6193904876708984,0.1080833151936531,2.592703104019165,0.1094891428947448
7,159,2.600078821182251,0.1116227582097053,2.582985639572144,0.1050375401973724
8,179,2.581972360610962,0.1145026832818985,2.5697386264801025,0.1104783862829208
9,199,2.564922571182251,0.1198723167181015,2.5546000003814697,0.1124759018421173
10,219,2.548854351043701,0.1268145889043808,2.547038555145264,0.1184938102960586
11,239,2.5339484214782715,0.1386640667915344,2.5228254795074463,0.1322544664144516
12,259,2.5199735164642334,0.1500530689954757,2.5004162788391118,0.1413162052631378
13,279,2.506983757019043,0.162731796503067,2.4774129390716557,0.1635932475328445
14,299,2.494157552719116,0.1719588935375213,2.4831056594848637,0.1691989600658416
15,319,2.48201847076416,0.181845486164093,2.460221767425537,0.1797889620065689
16,339,2.469978094100952,0.1891741007566452,2.457160711288452,0.1883560717105865
17,359,2.4584708213806152,0.1968344151973724,2.423220634460449,0.2020913660526275
18,379,2.44728946685791,0.2038722783327102,2.409382104873657,0.2125291675329208
19,399,2.43639612197876,0.2099404484033584,2.4081850051879883,0.2168666273355484
20,419,2.42568039894104,0.2150212824344635,2.4039905071258545,0.2164417654275894
21,439,2.4149348735809326,0.2211558073759079,2.39809250831604,0.2328721135854721
22,459,2.4045331478118896,0.2269956618547439,2.3891115188598637,0.2457576543092727
23,479,2.393934488296509,0.2337506264448166,2.3611247539520264,0.254819393157959
24,499,2.383877992630005,0.2386539280414581,2.359704732894897,0.2541218400001526
25,519,2.373729467391968,0.2442284375429153,2.3603076934814453,0.2535067498683929
26,539,2.3637189865112305,0.2488371133804321,2.3415377140045166,0.2668235003948211
27,559,2.3544135093688965,0.2504136562347412,2.329944372177124,0.2564174234867096
28,579,2.3450214862823486,0.2538613975048065,2.3256983757019043,0.2629870176315307
29,599,2.3357973098754883,0.2553657293319702,2.3094258308410645,0.2659547626972198
30,619,2.326992988586426,0.2575120031833648,2.3020482063293457,0.2666586339473724
31,639,2.318373441696167,0.2586280703544616,2.292181968688965,0.2744330763816833
32,659,2.309851884841919,0.2596465945243835,2.29369592666626,0.2710278034210205
33,679,2.3010284900665283,0.2599763572216034,2.2827610969543457,0.2738750576972961
34,699,2.292461395263672,0.2618845999240875,2.2598249912261963,0.2805461287498474
35,719,2.2844762802124023,0.2621636092662811,2.26442813873291,0.2677176296710968
36,739,2.27654242515564,0.2621382474899292,2.251317977905273,0.2751496434211731
37,759,2.2684712409973145,0.2625187337398529,2.248823404312134,0.2742555439472198
38,779,2.2610104084014893,0.2621382474899292,2.2279582023620605,0.2794744372367859
39,799,2.253635168075561,0.2627060413360595,2.2178280353546143,0.2789988219738006
40,819,2.2465741634368896,0.2630104124546051,2.2186007499694824,0.2739828526973724
41,839,2.2393128871917725,0.263870894908905,2.2048301696777344,0.2802861332893371
42,859,2.2321670055389404,0.2641752660274505,2.2107784748077397,0.2747564911842346
43,879,2.225552797317505,0.2641752660274505,2.2058913707733154,0.2810027003288269
44,899,2.2192227840423584,0.2654435336589813,2.1860506534576416,0.2828860580921173
45,919,2.212803363800049,0.26658496260643,2.1744368076324463,0.2840401828289032
46,939,2.206605672836304,0.26658496260643,2.176795721054077,0.2810470759868622
47,959,2.200667142868042,0.26658496260643,2.1878793239593506,0.2706029415130615
48,979,2.1949567794799805,0.2669908106327057,2.1566407680511475,0.2865767180919647
49,999,2.1894092559814453,0.2671156823635101,2.144938707351685,0.2816051244735718
50,1019,2.184171199798584,0.2674454152584076,2.164398670196533,0.2823026478290558
51,1039,2.17907190322876,0.2674454152584076,2.1455390453338623,0.2871474325656891
52,1059,2.17383360862732,0.2674454152584076,2.1348860263824463,0.2839957773685455
53,1079,2.1692147254943848,0.2674454152584076,2.137212991714477,0.2856318354606628
54,1099,2.164458036422729,0.2678298354148865,2.142759323120117,0.2777559459209442
55,1119,2.15993332862854,0.268134206533432,2.123995780944824,0.2882381379604339
56,1139,2.155385732650757,0.2685146927833557,2.111462354660034,0.285283088684082
57,1159,2.151109457015991,0.2693009972572326,2.100219488143921,0.2969447672367096
58,1179,2.1468605995178223,0.2694531977176666,2.104390382766724,0.2870903611183166
59,1199,2.142963409423828,0.2694531977176666,2.1107611656188965,0.2844269871711731
60,1219,2.1391608715057373,0.2704209983348846,2.105961799621582,0.2904512584209442
61,1239,2.135516166687012,0.2711565792560577,2.105100631713867,0.2901088297367096
62,1259,2.132001638412476,0.2713848650455475,2.085757255554199,0.3021002411842346
63,1279,2.1285295486450195,0.271896094083786,2.0866732597351074,0.2969067096710205
64,1299,2.1252241134643555,0.2717185318470001,2.0906014442443848,0.2877815663814544
65,1319,2.1217103004455566,0.2722804546356201,2.0629546642303467,0.2993291020393371
66,1339,2.118652105331421,0.2713634073734283,2.085618734359741,0.2899185717105865
67,1359,2.115335464477539,0.2713634073734283,2.049607276916504,0.3011363744735718
68,1379,2.112021207809448,0.2737555503845215,2.075932025909424,0.2928292453289032
69,1399,2.1089513301849365,0.2726863026618957,2.0632097721099854,0.292055606842041
70,1419,2.1058952808380127,0.27327361702919,2.0609235763549805,0.2947760224342346
