,,loss,acc,loss,acc
,,val,val,train,train
epoch,step,,,,
0,19,2.586643934249878,0.0887081623077392,2.6183226108551025,0.0908773839473724
1,39,2.526697158813477,0.097703069448471,2.557410955429077,0.0925324708223342
2,59,2.480308771133423,0.1127232164144516,2.491806983947754,0.1059823930263519
3,79,2.44266128540039,0.1258780360221862,2.472074508666992,0.1190074607729911
4,99,2.410346984863281,0.1430600583553314,2.4274349212646484,0.1302886605262756
5,119,2.3830337524414062,0.1543788313865661,2.402299404144287,0.1457297652959823
6,139,2.358896255493164,0.1657112538814544,2.364718437194824,0.1519442498683929
7,159,2.337672233581543,0.1734398305416107,2.34671950340271,0.1649819910526275
8,179,2.3182528018951416,0.1811196506023407,2.3238415718078613,0.1728071719408035
9,199,2.299987316131592,0.1848522722721099,2.310105085372925,0.1835113167762756
10,219,2.282582998275757,0.1893516778945922,2.305936813354492,0.1857244372367859
11,239,2.2658042907714844,0.191728189587593,2.273725748062134,0.1863331943750381
12,259,2.249282121658325,0.1933535039424896,2.256011247634888,0.1906833350658416
13,279,2.2339088916778564,0.1961963772773742,2.258291006088257,0.1917169690132141
14,299,2.218841791152954,0.1970022171735763,2.2296762466430664,0.1980900019407272
15,319,2.204946517944336,0.1979797482490539,2.2200920581817627,0.1968851387500763
16,339,2.191081285476685,0.1992363184690475,2.177374124526977,0.2032454907894134
17,359,2.178240776062012,0.2010567486286163,2.21016526222229,0.1968597769737243
18,379,2.166128396987915,0.2024225741624832,2.178689479827881,0.1985338926315307
19,399,2.1545968055725098,0.2023718506097793,2.1827738285064697,0.1982041448354721
20,419,2.1425929069519043,0.2031932920217514,2.136981725692749,0.2023957520723343
21,439,2.131469249725342,0.2040030360221862,2.148165464401245,0.2012606561183929
22,459,2.121598720550537,0.2040596157312393,2.1333556175231934,0.2008738368749618
23,479,2.1122868061065674,0.2039952278137207,2.14799427986145,0.2051605582237243
24,499,2.102715015411377,0.2043503373861313,2.1035807132720947,0.2053825110197067
25,519,2.094398498535156,0.2046293467283249,2.119435310363769,0.2033088952302932
26,539,2.086674690246582,0.2043756991624832,2.109610080718994,0.20361328125
27,559,2.0790047645568848,0.2052381187677383,2.0732614994049072,0.207494169473648
28,579,2.072206258773804,0.2054664045572281,2.0989601612091064,0.2062195688486099
29,599,2.065406084060669,0.2052127569913864,2.065592050552368,0.2082868367433548
30,619,2.059330940246582,0.2057707905769348,2.079035997390747,0.2102145850658416
31,639,2.0535035133361816,0.2057707905769348,2.091970920562744,0.2030172049999237
32,659,2.047690868377685,0.2059229761362075,2.06105375289917,0.2070692926645279
33,679,2.04257607460022,0.2067853957414627,2.0498757362365723,0.2063907831907272
34,699,2.037360668182373,0.2083541601896286,2.0618300437927246,0.204164981842041
35,719,2.0323565006256104,0.2086839079856872,2.0666098594665527,0.2044883817434311
36,739,2.027740001678467,0.2090526670217514,2.068966865539551,0.2021547853946685
37,759,2.023324489593506,0.2089765667915344,2.05989933013916,0.2057756632566452
38,779,2.0187478065490723,0.209458515048027,2.0290393829345703,0.2105379998683929
39,799,2.0145294666290283,0.2104185074567794,2.0079617500305176,0.2108677476644516
40,819,2.010380506515503,0.2104945927858352,2.0558667182922363,0.2052303105592727
41,839,2.006476879119873,0.2110780030488968,2.024642944335937,0.2042918056249618
42,859,2.002925157546997,0.2109843343496322,2.031419515609741,0.208959013223648
43,879,1.999605655670166,0.2109843343496322,2.0564112663269043,0.2043615579605102
44,899,1.9961912631988523,0.2108067870140075,2.024456024169922,0.2028079330921173
45,919,1.9930614233016968,0.2112106680870056,2.002391815185547,0.2097009420394897
46,939,1.9900339841842647,0.2113882303237915,1.9971699714660645,0.2037083953619003
47,959,1.9869582653045652,0.2119209021329879,2.0225675106048584,0.2102589756250381
48,979,1.983928084373474,0.2119716256856918,2.021823644638061,0.2102145850658416
49,999,1.9809190034866333,0.212732583284378,2.0210256576538086,0.2095043659210205
50,1019,1.9782568216323853,0.2127833217382431,1.9942874908447263,0.2146408259868621
51,1039,1.9752564430236816,0.2128594070672989,2.002686023712158,0.2086673080921173
52,1059,1.9725924730300903,0.2135111093521118,2.0055830478668213,0.2098975181579589
53,1079,1.969763994216919,0.2134350091218948,1.980709671974182,0.2138925492763519
54,1099,1.967106819152832,0.2133218348026275,1.9916043281555176,0.212801843881607
55,1119,1.964567303657532,0.2128399014472961,2.027817726135254,0.2054332345724105
56,1139,1.9621144533157349,0.2130174487829208,2.0044233798980717,0.2057249397039413
57,1159,1.959469437599182,0.2130428105592727,2.0026750564575195,0.2118126004934311
58,1179,1.956934094429016,0.2137276828289032,1.9908970594406128,0.2109057903289795
59,1199,1.9548537731170652,0.2137374430894851,1.984749674797058,0.2083756029605865
60,1219,1.9526866674423216,0.2137628048658371,1.975114345550537,0.212801843881607
61,1239,1.9503120183944704,0.2147871702909469,2.0047433376312256,0.2088068127632141
62,1259,1.94818115234375,0.2147891074419021,1.9637247323989868,0.2126813679933548
63,1279,1.946227788925171,0.2146369069814682,1.998622179031372,0.2069932073354721
64,1299,1.9444454908370967,0.2142661958932876,1.958798885345459,0.2150910645723343
65,1319,1.942450165748596,0.2139130681753158,1.969690442085266,0.2097833752632141
66,1339,1.9404963254928589,0.2151422798633575,1.9875131845474243,0.2102209329605102
67,1359,1.938332319259644,0.2153452038764953,1.968877077102661,0.2112672477960586
68,1379,1.9365159273147583,0.2153452038764953,1.9658843278884888,0.2142476737499237
69,1399,1.9344048500061035,0.215751051902771,1.9567439556121824,0.2136832922697067
70,1419,1.9323536157608032,0.2160847187042236,1.9532701969146729,0.2160422652959823
