,,loss,acc,loss,acc
,,val,val,train,train
epoch,step,,,,
0,19,2.784489154815674,0.0787337645888328,2.7955422401428223,0.0728299990296363
1,39,2.77985954284668,0.0787337645888328,2.7687411308288574,0.0836038962006568
2,59,2.7752010822296143,0.0787337645888328,2.7725112438201904,0.0813717544078826
3,79,2.770524024963379,0.0787337645888328,2.770190715789795,0.0815746784210205
4,99,2.7659285068511963,0.0787337645888328,2.763577461242676,0.0840097367763519
5,119,2.7614142894744877,0.0787337645888328,2.755176782608032,0.0844155848026275
6,139,2.7569148540496826,0.0787337645888328,2.745713233947754,0.0892857164144516
7,159,2.7525055408477783,0.0787337645888328,2.7418158054351807,0.0846185088157653
8,179,2.747843027114868,0.0787337645888328,2.7507853507995605,0.0746753215789794
9,199,2.7433507442474365,0.0787337645888328,2.7466485500335693,0.0773133113980293
10,219,2.738927364349365,0.0787337645888328,2.735046148300171,0.0803571417927742
11,239,2.734539270401001,0.0787337645888328,2.729915142059326,0.0787337645888328
12,259,2.7301580905914307,0.0787337645888328,2.725881099700928,0.0797483772039413
13,279,2.725780487060547,0.0787337645888328,2.725311756134033,0.0789366886019706
14,299,2.721412181854248,0.0787337645888328,2.714092493057251,0.082995131611824
15,319,2.7170472145080566,0.0787337645888328,2.710876941680908,0.085430197417736
16,339,2.712729930877685,0.0787337645888328,2.709348201751709,0.0801542177796363
17,359,2.7084059715271,0.0787337645888328,2.708772897720337,0.0775162354111671
18,379,2.7043099403381348,0.0787337645888328,2.706045866012573,0.0787337645888328
19,399,2.7000503540039062,0.0787337645888328,2.69914174079895,0.0801542177796363
20,419,2.6958446502685547,0.0787337645888328,2.683962821960449,0.0856331139802932
21,439,2.691646099090576,0.0787337645888328,2.6863956451416016,0.0905032455921173
22,459,2.68740463256836,0.0787337645888328,2.690861940383911,0.0789366886019706
23,479,2.6831867694854736,0.0787337645888328,2.679506063461304,0.0799513012170791
24,499,2.679096221923828,0.0787337645888328,2.6779544353485107,0.0754870101809501
25,519,2.674959897994995,0.0787337645888328,2.666351795196533,0.085836037993431
26,539,2.6708414554595947,0.0787337645888328,2.668675184249878,0.080560065805912
27,559,2.6667585372924805,0.0787337645888328,2.6694040298461914,0.0801542177796363
28,579,2.662747383117676,0.0787337645888328,2.6579296588897705,0.0817775949835777
29,599,2.658681154251098,0.0787337645888328,2.6541872024536133,0.0856331139802932
30,619,2.654787302017212,0.0787337645888328,2.639710664749145,0.0862418860197067
31,639,2.650796175003052,0.0787337645888328,2.648310422897339,0.0771103873848915
32,659,2.646878242492676,0.0787337645888328,2.6453564167022705,0.0831980556249618
33,679,2.6429789066314697,0.0787337645888328,2.6378097534179688,0.0803571417927742
34,699,2.639058828353882,0.0787337645888328,2.636221647262573,0.0777191594243049
35,719,2.635284185409546,0.0787337645888328,2.6256887912750244,0.0880681797862052
36,739,2.6314961910247803,0.0787337645888328,2.6178994178771973,0.0882711037993431
37,759,2.627771615982056,0.0787337645888328,2.612597942352295,0.0874594151973724
38,779,2.624049425125122,0.0787337645888328,2.6148383617401123,0.0799513012170791
39,799,2.6204307079315186,0.0787337645888328,2.612889051437378,0.0838068202137947
40,819,2.6166892051696777,0.0787337645888328,2.608417272567749,0.085836037993431
41,839,2.6130013465881348,0.0787337645888328,2.602745771408081,0.0840097367763519
42,859,2.6092746257781982,0.0787337645888328,2.59918212890625,0.080560065805912
43,879,2.605673551559448,0.0787337645888328,2.596039295196533,0.080560065805912
44,899,2.602088451385498,0.0787337645888328,2.5977725982666016,0.0799513012170791
45,919,2.5984249114990234,0.0787337645888328,2.5853772163391118,0.082995131611824
46,939,2.5949363708496094,0.0787337645888328,2.5957603454589844,0.0775162354111671
47,959,2.5913748741149902,0.0787337645888328,2.5792107582092285,0.0819805189967155
48,979,2.5878725051879883,0.0787337645888328,2.576169013977051,0.0827922075986862
49,999,2.584333896636963,0.0787337645888328,2.582674026489258,0.0777191594243049
50,1019,2.580801248550415,0.0787337645888328,2.576176643371582,0.0756899341940879
51,1039,2.577312707901001,0.0787337645888328,2.5709927082061768,0.0775162354111671
52,1059,2.5738766193389893,0.0787337645888328,2.562440156936645,0.0840097367763519
53,1079,2.570499897003174,0.0787337645888328,2.5626606941223145,0.080560065805912
54,1099,2.567102670669556,0.0787337645888328,2.559478521347046,0.0836038962006568
55,1119,2.563727378845215,0.0787337645888328,2.5587995052337646,0.0728490278124809
56,1139,2.560370445251465,0.0787337645888328,2.5536704063415527,0.0787337645888328
57,1159,2.5569605827331543,0.0787337645888328,2.5413296222686768,0.0874594151973724
58,1179,2.553627014160156,0.0787337645888328,2.54614782333374,0.0752840936183929
59,1199,2.550343990325928,0.0787337645888328,2.5387210845947266,0.0831980556249618
60,1219,2.547116041183472,0.0787337645888328,2.540426015853882,0.0762986987829208
61,1239,2.5437991619110107,0.0787337645888328,2.528247356414795,0.0823863670229911
62,1259,2.540571689605713,0.0787337645888328,2.5272045135498047,0.0819805189967155
63,1279,2.537373781204224,0.0787337645888328,2.5303359031677246,0.0760957822203636
64,1299,2.534151077270508,0.0787337645888328,2.5301144123077397,0.0777191594243049
65,1319,2.531006336212158,0.0787337645888328,2.520082235336304,0.0866477265954017
66,1339,2.5278985500335693,0.0787337645888328,2.519030809402466,0.0801542177796363
67,1359,2.5248420238494877,0.0787337645888328,2.5178825855255127,0.078125
68,1379,2.521841764450073,0.0787337645888328,2.51758885383606,0.0852272734045982
69,1399,2.5187549591064453,0.0787337645888328,2.5098583698272705,0.0803571417927742
70,1419,2.515708923339844,0.0787337645888328,2.502854347229004,0.0775162354111671
